45,1
3,21
27,2
6,3
8,0
3,0
14,0
21,8
0,29
1,0
2,0
1,5
1,0
0,8
1,2
3,0
6,0
21,0
9,0
0,38
6,0
37,24
6,0
2,0
30,9
9,3
52,0
34,0
23,0
12,0
2,0
39,9
13,36
12,0
53,0
0,16
3,0
23,9
13,0
0,36
0,3
20,0
37,3
3,0
21,22
15,1
0,2
15,0
0,30
8,44
23,3
3,0
10,0
31,12
19,0
4,38
19,0
26,20
4,1
0,14
0,10
0,1
8,22
0,39
46,0
0,11
0,
7,
0,
0,
2,
9,
0,
0,
25,
8,
0,
0,
9,
0,
28,
16,
0,
24,
2,
0,
28,
0,
0,
13,
9,
1,
0,
0,
0,
29,
51,
0,
0,
31,
0,
0,
0,
23,
2,
0,
3,
0,
0,
0,
13,
12,
0,
15,
4,
0,
2,
22,
12,
0,
0,
3,
0,
24,
23,
0,
21,
9,
34,
0,
7,
0,
3,
45,
0,
0,
22,
9,
0,
46,
0,
2,
0,
26,
12,
5,
11,
0,
0,
0,
3,
0,
0,
0,
0,
0,
0,
17,
0,
0,
0,
10,
0,
6,
0,
4,
0,
52,
10,
33,
50,
0,
8,
0,
0,
0,
0,
0,
1,
0,
2,
27,
0,
0,
0,
8,
14,
2,
0,
0,
1,
0,
18,
42,
0,
0,
3,
0,
25,
39,
0,
0,
0,
7,
43,
0,
8,
10,
3,
24,
1,
2,
0,
0,
1,
2,
21,
31,
0,
9,
31,
0,
0,
0,
0,
0,
29,
0,
51,
0,
0,
39,
6,
0,
7,
0,
36,
24,
22,
1,
0,
0,
0,
0,
29,
0,
0,
0,
24,
14,
5,
0,
0,
0,
14,
0,
3,
0,
0,
27,
0,
0,
13,
0,
12,
0,
8,
0,
0,
0,
0,
0,
0,
38,
0,
38,
24,
0,
2,
28,
29,
0,
9,
0,
3,
0,
8,
4,
27,
0,
7,
26,
0,
5,
0,
24,
24,
0,
7,
3,
0,
28,
0,
0,
47,
0,
26,
1,
29,
4,
18,
16,
10,
0,
0,
0,
18,
1,
0,
0,
0,
8,
6,
1,
0,
12,
35,
0,
30,
0,
0,
0,
5,
0,
14,
1,
6,
0,
47,
0,
9,
0,
1,
4,
12,
0,
0,
18,
0,
4,
43,
0,
0,
0,
0,
9,
27,
16,
0,
2,
3,
3,
1,
3,
0,
32,
0,
23,
14,
0,
26,
0,
0,
14,
0,
3,
0,
12,
1,
3,
1,
14,
0,
0,
42,
0,
0,
39,
