3,0
0,3
4,0
12,1
3,0
2,0
52,0
23,16
2,0
0,7
3,0
51,3
20,0
23,0
3,0
16,0
1,0
33,0
1,18
3,0
48,6
2,8
23,8
11,16
1,2
11,3
3,2
18,14
18,16
9,51
12,0
1,24
0,25
3,0
13,0
1,4
32,0
11,0
12,0
17,48
30,0
25,15
25,0
2,0
3,0
34,50
3,0
7,4
6,1
7,0
0,39
1,
0,
37,
0,
0,
35,
0,
1,
6,
0,
36,
45,
0,
17,
12,
0,
16,
0,
0,
0,
25,
24,
0,
30,
12,
0,
0,
22,
11,
0,
3,
38,
12,
1,
38,
0,
0,
0,
3,
0,
0,
0,
47,
0,
0,
5,
7,
0,
0,
1,
0,
0,
0,
8,
0,
0,
0,
22,
0,
0,
23,
0,
0,
15,
0,
6,
0,
0,
4,
16,
4,
6,
20,
6,
0,
0,
6,
4,
0,
0,
12,
0,
5,
23,
2,
33,
3,
0,
0,
0,
46,
0,
2,
0,
35,
0,
0,
14,
0,
5,
0,
35,
0,
30,
0,
0,
0,
0,
26,
0,
0,
0,
0,
1,
3,
4,
32,
0,
0,
33,
0,
0,
2,
1,
0,
0,
32,
19,
6,
0,
0,
9,
5,
0,
0,
23,
31,
3,
0,
0,
2,
19,
0,
0,
6,
0,
0,
0,
35,
0,
0,
2,
0,
19,
0,
3,
0,
11,
5,
7,
2,
12,
10,
8,
0,
0,
51,
10,
0,
0,
0,
1,
0,
14,
53,
0,
0,
33,
0,
0,
0,
0,
8,
3,
0,
0,
33,
34,
1,
3,
0,
34,
2,
2,
10,
0,
0,
0,
2,
0,
36,
32,
49,
0,
0,
18,
40,
3,
25,
0,
0,
43,
0,
0,
0,
42,
9,
34,
13,
5,
0,
0,
2,
4,
24,
3,
0,
0,
0,
0,
0,
2,
0,
9,
0,
1,
1,
7,
9,
0,
0,
18,
0,
14,
0,
0,
0,
0,
0,
0,
45,
0,
21,
16,
0,
3,
0,
1,
0,
31,
0,
3,
8,
11,
0,
0,
0,
42,
0,
2,
0,
8,
2,
0,
0,
2,
29,
8,
42,
0,
7,
0,
4,
4,
9,
50,
5,
39,
2,
29,
0,
0,
0,
0,
0,
0,
12,
0,
0,
0,
0,
0,
8,
5,
45,
7,
0,
17,
26,
0,
0,
15,
2,
0,
8,
48,
37,
3,
0,
1,
0,
0,
10,
41,
34,
17,
0,
18,
1,
7,
0,
14,
15,
1,
0,
0,
0,
28,
15,
12,
2,
10,
0,
0,
0,
30,
0,
1,
2,
0,
0,
4,
16,
0,
4,
0,
0,
0,
10,
0,
1,
2,
0,
0,
0,
26,
7,
0,
10,
3,
45,
0,
16,
15,
0,
44,
0,
43,
31,
18,
0,
0,
0,
