19,3
30,32
29,0
15,30
31,30
24,9
1,4
3,0
13,0
3,0
3,0
33,5
1,0
32,3
0,44
37,0
10,31
50,0
0,11
0,7
0,5
46,0
34,1
20,7
35,5
30,6
0,6
15,0
10,0
9,0
3,0
30,0
0,14
1,25
22,0
6,0
27,0
3,32
9,14
10,27
16,0
0,1
0,15
15,0
0,21
4,0
6,2
7,0
7,0
0,33
2,3
35,11
20,0
1,5
0,21
1,8
4,0
0,27
36,39
0,36
13,0
3,22
45,0
0,2
11,0
0,26
4,0
1,0
13,37
2,0
0,
0,
1,
1,
0,
41,
0,
10,
0,
0,
0,
9,
0,
0,
8,
7,
6,
28,
25,
0,
9,
28,
6,
21,
2,
0,
21,
16,
0,
0,
0,
0,
0,
0,
18,
7,
6,
32,
28,
0,
0,
0,
0,
23,
5,
0,
0,
7,
0,
0,
11,
4,
0,
0,
0,
0,
0,
10,
1,
39,
0,
0,
0,
5,
12,
0,
11,
0,
0,
5,
0,
0,
0,
11,
0,
0,
0,
7,
0,
0,
51,
0,
0,
0,
0,
1,
4,
0,
2,
3,
0,
0,
0,
0,
41,
24,
10,
31,
15,
44,
34,
30,
0,
7,
17,
10,
2,
16,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,
31,
9,
0,
0,
6,
0,
40,
0,
2,
0,
0,
0,
0,
39,
2,
2,
0,
0,
0,
2,
11,
8,
40,
4,
1,
0,
0,
0,
0,
21,
7,
1,
17,
0,
0,
0,
0,
0,
0,
1,
5,
19,
16,
0,
45,
0,
0,
0,
0,
0,
0,
2,
0,
5,
1,
51,
4,
0,
0,
20,
0,
35,
0,
30,
31,
14,
0,
30,
12,
0,
0,
0,
4,
0,
0,
2,
0,
0,
0,
4,
9,
0,
0,
0,
1,
0,
0,
25,
3,
0,
1,
0,
0,
0,
0,
0,
32,
0,
35,
0,
1,
10,
9,
0,
0,
21,
0,
11,
0,
37,
2,
0,
51,
44,
4,
17,
0,
48,
0,
0,
7,
0,
48,
43,
1,
0,
0,
3,
44,
9,
0,
0,
0,
11,
6,
3,
0,
0,
8,
9,
27,
0,
13,
0,
1,
0,
3,
10,
5,
10,
0,
0,
31,
0,
19,
0,
1,
1,
32,
6,
5,
3,
0,
0,
0,
18,
0,
0,
0,
0,
6,
8,
36,
0,
0,
0,
0,
0,
0,
0,
6,
7,
0,
4,
23,
0,
42,
46,
0,
9,
24,
0,
3,
25,
46,
0,
16,
48,
2,
28,
0,
0,
3,
0,
39,
4,
0,
0,
1,
5,
0,
0,
0,
0,
0,
0,
0,
13,
0,
3,
0,
6,
0,
36,
34,
0,
27,
0,
0,
43,
0,
0,
0,
7,
6,
0,
15,
12,
28,
0,
0,
0,
0,
48,
0,
0,
35,
1,
39,
23,
0,
6,
50,
13,
0,
9,
0,
0,
2,
0,
0,
18,
17,
2,
15,
10,
0,
1,
6,
0,
0,
40,
0,
26,
7,
0,
9,
10,
21,
3,
0,
0,
37,
1,
8,
0,
0,
0,
7,
0,
0,
0,
0,
29,
0,
10,
1,
0,
0,
0,
14,
31,
2,
5,
36,
0,
15,
0,
0,
0,
25,
0,
15,
0,
0,
0,
0,
5,
9,
1,
0,
0,
0,
0,
23,
8,
0,
0,
4,
24,
0,
9,
11,
46,
25,
13,
0,
11,
30,
3,
0,
0,
0,
0,
8,
0,
20,
40,
41,
34,
32,
36,
0,
0,
43,
0,
4,
18,
21,
0,
25,
0,
3,
7,
1,
1,
0,
0,
2,
2,
14,
24,
13,
4,
0,
0,
6,
0,
0,
0,
27,
0,
29,
35,
0,
0,
0,
0,
7,
11,
3,
0,
0,
15,
0,
2,
0,
34,
0,
4,
0,
0,
1,
0,
0,
0,
1,
0,
0,
0,
0,
0,
2,
1,
0,
0,
0,
1,
2,
0,
0,
6,
0,
0,
0,
0,
41,
0,
0,
0,
1,
4,
0,
0,
4,
0,
47,
2,
46,
0,
0,
40,
3,
1,
12,
4,
0,
25,
2,
1,
15,
1,
0,
15,
17,
26,
41,
0,
0,
4,
1,
0,
0,
11,
12,
0,
0,
3,
0,
50,
0,
0,
2,
0,
7,
4,
0,
0,
0,
8,
0,
0,
33,
2,
0,
0,
0,
18,
14,
39,
21,
43,
0,
0,
0,
4,
0,
5,
19,
0,
0,
9,
0,
46,
0,
0,
0,
7,
0,
0,
24,
0,
0,
10,
33,
13,
18,
32,
0,
0,
2,
2,
0,
0,
13,
0,
0,
0,
1,
0,
0,
47,
1,
0,
3,
0,
0,
0,
0,
16,
0,
0,
47,
0,
8,
0,
16,
42,
2,
38,
27,
0,
0,
0,
34,
0,
0,
0,
1,
0,
5,
0,
0,
0,
1,
0,
0,
0,
0,
20,
0,
29,
1,
0,
43,
9,
2,
15,
0,
26,
1,
0,
0,
4,
1,
0,
0,
2,
23,
2,
33,
16,
0,
0,
17,
1,
0,
0,
2,
0,
3,
0,
1,
0,
0,
0,
0,
27,
35,
0,
11,
17,
40,
0,
7,
35,
0,
1,
24,
0,
0,
0,
0,
4,
0,
1,
0,
0,
0,
14,
5,
0,
0,
0,
1,
0,
21,
