19.1,3.2
30.1,32.3
29.34,0.3
15.5,30.1
31.8,30.1
24.3,9.2
0.41,15.5
1.1,4.2
3.2,0.18
13.21,0.41
3.2,0.37
0.6,0.1
0.8,0.1
3.2,0.5
0.36,0.1
0.6,39.7
33.4,5.10
1.19,0.5
32.3,3.2
0.3,44.46
37.1,0.1
10.17,31.8
50.7,0.2
0.42,11.4
0.7,7.6
0.1,5.10
0.3,0.1
46.48,0.5
0.3,0.15
0.39,1.1
34.12,1.19
0.5,2.33
20.25,7.6
0.1,27.2
0.3,0.54
35.3,5.10
30.1,6.2
0.1,6.2
0.3,24.3
15.5,0.6
10.17,0.1
9.2,0.1
0.39,0.13
3.2,0.6
0.8,0.1
30.1,0.3
0.31,0.6
0.1,14.20
1.3,25.29
22.7,0.1
6.2,0.1
27.2,0.2
3.2,32.3
0.1,25.29
9.2,14.20
10.17,27.2
0.57,3.2
16.1,0.9
0.6,0.1
0.40,0.13
0.18,1.1
0.1,0.13
0.4,15.5
15.5,0.1
0.26,0.3
0.13,21.24
4.35,0.39
0.13,24.3
6.4,2.5
7.6,0.2
7.6,0.4
0.1,5.10
0.4,0.7
2.1,3.2
35.3,11.4
20.25,0.26
1.11,5.10
0.56,21.24
1.6,8.2
0.3,5.10
4.2,0.4
0.15,40.5
0.4,27.2
0.11,0.1
36.9,39.7
0.42,36.9
13.21,0.6
3.2,22.7
45.7,0.3
0.18,0.4
0.38,2.59
11.4,0.1
0.3,26.28
4.35,0.11
0.56,0.1
1.1,0.3
13.21,37.1
2.4,0.5
0.1,0.41
0.41,0.4
0.1,
0.6,
1.6,
1.6,
0.26,
41.1,
0.1,
10.17,
0.4,
0.37,
0.45,
9.2,
0.4,
0.52,
8.2,
7.6,
6.2,
28.12,
25.29,
0.1,
9.2,
28.12,
6.43,
21.24,
2.6,
0.49,
21.24,
16.1,
0.4,
0.1,
0.1,
0.18,
0.3,
0.16,
18.23,
7.6,
6.2,
32.3,
28.12,
0.5,
0.30,
0.42,
0.1,
23.7,
5.10,
0.1,
0.15,
7.6,
0.8,
0.1,
11.4,
4.2,
0.7,
