31,17
3,0
6,0
27,2
0,13
2,4
9,0
1,0
17,0
20,5
39,0
43,53
23,1
8,3
23,0
1,3
45,0
21,1
8,0
52,18
1,6
51,0
46,0
5,2
36,53
33,19
2,0
3,0
17,18
43,1
31,8
2,0
5,1
9,17
16,0
2,21
33,0
36,0
4,7
26,0
35,9
13,42
16,0
7,0
6,27
2,8
1,0
23,3
0,
0,
0,
3,
0,
41,
4,
0,
0,
7,
1,
16,
0,
0,
38,
7,
0,
4,
4,
20,
41,
0,
6,
47,
0,
3,
0,
0,
11,
0,
3,
43,
24,
39,
0,
0,
0,
5,
0,
4,
0,
1,
0,
1,
0,
35,
0,
0,
0,
2,
0,
1,
0,
0,
0,
45,
0,
4,
0,
0,
0,
0,
0,
2,
12,
53,
11,
0,
0,
0,
0,
26,
36,
0,
0,
14,
6,
0,
0,
1,
0,
0,
0,
13,
0,
4,
4,
0,
24,
0,
0,
0,
44,
40,
5,
31,
42,
22,
0,
21,
22,
2,
13,
0,
0,
0,
0,
0,
0,
5,
27,
15,
13,
0,
31,
2,
0,
0,
24,
0,
4,
0,
1,
0,
1,
0,
24,
0,
0,
4,
9,
0,
0,
11,
0,
8,
36,
1,
3,
0,
30,
4,
0,
2,
0,
16,
1,
0,
14,
39,
0,
17,
0,
0,
40,
23,
1,
0,
7,
0,
0,
0,
17,
16,
0,
6,
1,
0,
0,
53,
25,
0,
45,
0,
0,
15,
2,
3,
0,
13,
0,
15,
4,
0,
46,
0,
1,
7,
1,
0,
2,
0,
0,
0,
4,
13,
0,
42,
0,
1,
0,
44,
6,
1,
1,
0,
0,
29,
0,
3,
0,
0,
0,
0,
0,
0,
40,
36,
4,
0,
0,
0,
1,
2,
2,
1,
0,
0,
0,
36,
0,
0,
29,
20,
11,
0,
27,
43,
36,
0,
0,
37,
0,
0,
0,
28,
0,
0,
2,
0,
7,
0,
0,
0,
0,
0,
0,
0,
8,
0,
0,
0,
1,
18,
8,
0,
7,
3,
42,
0,
0,
43,
0,
0,
0,
0,
0,
0,
8,
3,
0,
0,
41,
0,
0,
0,
0,
0,
0,
0,
20,
5,
0,
4,
1,
16,
2,
0,
20,
35,
0,
0,
3,
0,
39,
0,
0,
1,
0,
47,
4,
0,
2,
10,
0,
0,
16,
0,
0,
0,
1,
42,
20,
0,
0,
9,
0,
12,
3,
0,
2,
0,
0,
31,
0,
0,
0,
3,
3,
1,
0,
12,
8,
4,
6,
1,
0,
1,
0,
0,
6,
0,
0,
4,
4,
0,
28,
0,
36,
0,
0,
22,
25,
14,
0,
15,
10,
21,
3,
20,
6,
0,
29,
2,
0,
44,
3,
0,
9,
0,
32,
0,
0,
0,
33,
0,
51,
3,
29,
23,
0,
8,
18,
0,
0,
0,
0,
0,
0,
18,
0,
0,
3,
23,
47,
1,
34,
0,
0,
6,
0,
29,
25,
0,
0,
0,
4,
0,
1,
0,
20,
0,
0,
0,
0,
0,
0,
20,
0,
0,
1,
26,
0,
0,
0,
1,
40,
20,
36,
2,
5,
0,
0,
12,
0,
0,
0,
51,
27,
38,
2,
30,
0,
0,
0,
0,
22,
0,
1,
0,
0,
36,
9,
28,
0,
10,
9,
0,
8,
2,
0,
0,
52,
3,
18,
28,
0,
0,
0,
0,
0,
0,
17,
11,
1,
1,
0,
0,
0,
30,
4,
8,
0,
37,
0,
0,
4,
9,
0,
53,
1,
37,
0,
2,
23,
34,
0,
0,
0,
19,
4,
0,
27,
29,
16,
0,
31,
0,
0,
0,
7,
0,
0,
27,
20,
13,
6,
14,
9,
0,
0,
0,
28,
39,
52,
0,
44,
3,
5,
0,
0,
23,
8,
0,
0,
0,
0,
0,
1,
0,
30,
0,
0,
12,
7,
42,
13,
18,
0,
18,
6,
0,
0,
20,
5,
1,
0,
0,
33,
1,
0,
0,
9,
0,
17,
4,
0,
17,
0,
52,
0,
6,
2,
0,
0,
0,
0,
0,
4,
8,
21,
0,
0,
0,
37,
0,
33,
3,
20,
0,
0,
0,
1,
1,
0,
5,
33,
0,
28,
10,
0,
53,
0,
0,
0,
1,
30,
41,
0,
0,
24,
11,
11,
10,
36,
0,
24,
12,
4,
0,
0,
1,
0,
2,
0,
0,
30,
14,
32,
1,
1,
0,
1,
0,
0,
16,
3,
0,
12,
17,
0,
15,
19,
2,
3,
48,
9,
14,
8,
1,
5,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
43,
1,
0,
0,
1,
17,
0,
42,
2,
0,
0,
0,
0,
0,
0,
0,
0,
21,
0,
0,
26,
0,
0,
0,
0,
0,
0,
4,
0,
4,
0,
1,
1,
5,
0,
0,
0,
0,
24,
6,
9,
0,
0,
0,
17,
0,
1,
31,
2,
10,
0,
0,
8,
5,
46,
1,
0,
3,
31,
3,
0,
0,
11,
0,
0,
0,
3,
4,
3,
44,
0,
53,
6,
29,
42,
28,
4,
1,
0,
1,
0,
0,
0,
11,
0,
0,
4,
47,
23,
16,
1,
0,
0,
0,
0,
1,
0,
0,
14,
0,
0,
0,
0,
9,
25,
0,
43,
0,
0,
0,
0,
0,
0,
1,
0,
31,
2,
0,
0,
0,
0,
7,
47,
6,
10,
1,
6,
0,
0,
18,
2,
0,
1,
10,
0,
3,
0,
4,
0,
17,
0,
0,
1,
0,
0,
0,
13,
0,
29,
0,
1,
0,
0,
19,
0,
10,
0,
7,
1,
15,
0,
0,
9,
4,
0,
0,
1,
0,
0,
0,
3,
44,
4,
0,
1,
0,
0,
22,
0,
0,
11,
45,
1,
34,
0,
0,
0,
27,
0,
0,
0,
0,
8,
43,
0,
23,
46,
9,
1,
3,
0,
0,
10,
2,
0,
25,
0,
8,
22,
0,
1,
7,
0,
5,
10,
0,
0,
42,
0,
46,
0,
