45.7,1.11
3.2,21.24
0.31,30.1
27.2,2.5
6.4,3.2
3.2,0.4
14.20,0.4
21.24,8.2
1.19,0.13
0.2,0.1
0.1,0.13
2.6,0.5
1.6,5.10
1.11,0.22
0.2,4.35
0.13,0.4
0.1,8.2
0.9,0.26
0.7,0.30
1.1,2.5
3.2,0.42
0.44,0.3
6.43,0.15
21.24,0.1
9.2,0.5
0.11,38.1
6.4,0.3
37.1,24.3
6.43,0.37
2.5,0.4
1.6,1.1
0.15,0.18
30.1,9.2
0.27,32.3
9.2,3.2
52.5,0.27
34.12,0.6
23.7,0.26
12.14,0.1
0.5,0.2
0.5,0.15
0.13,0.4
2.5,0.1
0.1,0.9
39.7,9.2
13.21,36.9
12.14,0.4
0.8,0.18
53.1,0.8
0.4,16.1
0.1,0.4
3.2,0.49
0.1,0.5
23.7,9.2
13.21,0.2
0.42,36.9
0.2,3.2
20.25,0.5
37.1,3.2
0.50,0.6
3.2,0.3
21.24,22.7
0.4,39.7
15.5,1.1
0.6,2.5
0.26,0.1
15.5,0.3
0.36,0.4
0.1,17.2
0.27,20.25
0.53,18.23
0.1,30.1
0.27,0.42
8.2,44.46
23.7,3.2
0.42,0.38
3.2,0.41
0.15,0.38
10.6,0.7
31.8,12.14
0.4,0.6
0.1,0.27
0.30,0.4
19.1,0.1
2.4,0.55
0.1,1.30
4.2,38.1
19.1,0.36
0.6,0.5
0.1,0.4
26.28,20.25
4.35,1.1
0.1,21.24
0.1,10.17
0.5,1.6
8.2,22.7
0.11,39.7
46.48,0.15
0.26,
7.6,
0.1,
0.6,
2.33,
9.2,
0.5,
0.5,
25.29,
8.2,
0.58,
0.37,
9.2,
0.5,
28.12,
16.1,
0.22,
24.3,
2.4,
0.31,
28.12,
0.3,
0.3,
13.21,
9.2,
1.19,
0.1,
0.1,
0.5,
29.34,
51.7,
0.1,
0.50,
31.8,
0.40,
0.5,
0.1,
23.7,
2.5,
0.13,
3.2,
0.2,
0.6,
0.4,
13.21,
12.14,
0.6,
15.5,
4.2,
0.1,
2.5,
22.7,
12.14,
0.5,
0.9,
3.2,
0.5,
24.3,
23.7,
0.13,
21.24,
9.2,
34.12,
0.18,
7.6,
0.18,
3.2,
45.7,
0.1,
0.5,
22.7,
9.2,
0.4,
46.48,
0.51,
2.33,
0.1,
26.28,
12.14,
5.10,
11.4,
0.9,
0.3,
0.6,
3.2,
0.36,
0.1,
0.2,
0.3,
0.22,
0.1,
17.2,
0.5,
0.4,
0.5,
10.6,
0.31,
6.4,
0.1,
4.35,
0.1,
52.5,
10.6,
33.4,
50.7,
0.7,
8.2,
0.2,
0.3,
0.4,
0.37,
0.1,
1.1,
0.50,
2.4,
27.2,
0.26,
0.1,
0.44,
8.2,
14.20,
2.59,
0.31,
0.1,
1.30,
0.55,
18.23,
42.1,
0.37,
0.26,
3.2,
0.1,
25.29,
39.7,
0.52,
0.7,
0.1,
7.6,
43.14,
0.30,
8.2,
10.17,
3.2,
24.3,
1.1,
2.5,
0.11,
0.3,
1.1,
2.5,
21.24,
31.8,
0.5,
9.2,
31.8,
0.6,
0.1,
0.5,
0.7,
0.42,
29.34,
0.5,
51.7,
0.3,
0.9,
39.7,
6.4,
0.1,
7.6,
0.3,
36.9,
24.3,
22.7,
1.6,
0.1,
0.5,
0.2,
0.1,
29.34,
0.15,
0.60,
0.5,
24.3,
14.20,
5.10,
0.1,
0.6,
0.6,
14.20,
0.1,
3.2,
0.4,
0.1,
27.2,
0.18,
0.1,
13.21,
0.1,
12.14,
0.5,
8.2,
0.1,
0.1,
0.4,
0.1,
0.36,
0.3,
38.1,
0.1,
38.1,
24.3,
0.4,
2.5,
28.12,
29.34,
0.6,
9.2,
0.3,
3.2,
0.3,
8.2,
4.2,
27.2,
0.1,
7.6,
26.28,
0.1,
5.10,
0.18,
24.3,
24.3,
